HS Code,Goods Shipped
29310000,"1 X 20 & 5 X 40 CONTAINERS CONTAINING 72 BAGS OF  CORROSIVE LIQUID, ACIDIC, ORGANIC ETHEPHON SOLUTUION"
38080000,1 X 20 CONTAINERS CONTAINING 2 IBCS OF ENVIRONMENTALLY HAZARDOUS SUBSTANCE LIQUID N O S BETA CYFLUTHRIN IMIDACLOPRID SOLUTION MARINE POLLUTANT
38080000,1 X 40 CONTAINERS CONTAINING 44 PACKAGES OF SERESTO COLLAR FOR SMALL DOGS AND CATS FLUMETHRIN
30040000,3 X 40 CONTAINERS CONTAINING 138 PACKAGES OF ASPIRINA PREVENT
30040000,1 X 40 CONTAINERS CONTAINING 31 PACKAGES OF EUROPOOL 832 WELLPAPPKISTE W1 MAGNEVISTAN VL 10X15ML BR
29290000,1 X 20 CONTAINERS CONTAINING 70 DRUMS OF DESMODUR 44S FUSED DRUM TIGHT HEAD 55 GAL UNLINED
30040000,2 X 40 CONTAINERS CONTAINING 77 PACKAGES OF WELLPAPPKISTE W1
30020000,1 X 40 CONTAINERS CONTAINING 11 PACKAGES OF BETAFERON LYO VL
38089100,"4 X 40 CONTAINERS CONTAINING 4352 PALLET OF UN 3082 ENVIRONMENTALLY HAZARDOUS SUBSTANCE LIQUID, N.O.S. BETA-CYFLUTRIN SOLUTION INSECTICIDE"
38089200,1 X 20 & 7 X 40 CONTAINERS CONTAINING 150 PACKAGES OF SERENADE 4X5L BOT BR
38089200,2 X 40 CONTAINERS CONTAINING 1440 BOXES OF NOT REGULATED S ALIETTE IMP
38089100,"4 X 40 CONTAINERS CONTAINING 4352 PALLET OF ENVIRONMENTALLY HAZARDOUS SUBSTANCE LIQUID, N.O.S BETA-CYFLUTRIN SOLUTION INSECTICIDE UN 3082 ENVIRONMENTALLY HAZARDOUS SUBSTANCE LIQUID, N.O.S. BETA-CYFLUTRIN SOLUTION"
30040000,1 X 40 CONTAINERS CONTAINING 25 PACKAGES OF FLANAX 275MG TAFI BLI8 BR
38080000,2 X 40 CONTAINERS CONTAINING 2176 CANS OF BETA CYFLUTRIN SOLUTION
25081000,3 X 40 CONTAINERS CONTAINING 60 PACKAGES OF  DE VIDASEC BR TT 0020 EN700 SACOS
38080000,1 X 40 CONTAINERS CONTAINING 40 IBCS OF IBC CONTAINER TRIFLOXYSTROBIN
29320000,1 X 40 CONTAINERS CONTAINING 40 IBCS OF ENVIDOR TECNICO CLASS 9 ENVIRONMENTALLY HAZARDOUS SUBSTANCE SOLID
29240000,1 X 40 CONTAINERS CONTAINING 18 IBCS OF PREVICUR N TECH TK71
29331990,"1 X 40 CONTAINERS CONTAINING 40 BAGS OF 1H-PYRAZOLE-3-CARBONITRILE 5-AMINO-1 2,6-DICHLORO-4- TRIFLUOROMETHYL PHENYL 4- ETHYLSULFINYL CURBIX HANGZHOU"
38080000,"1 X 20 & 3 X 40 CONTAINERS CONTAINING 560 DRUMS OF UN2757 CARBAMATE PESTICIDE, SOLID, TOXIC THIODICARB MIXTURE LARVIN WG"
38080000,4 X 40 CONTAINERS CONTAINING 640 DRUMS OF CARBAMATE PESTICIDE SOLID TOXIC THIODICARB MIXTURE
30040000,1 X 40 CONTAINERS CONTAINING 43 PACKAGES OF DRONTAL PLUS SABOR CARNE
30060000,1 X 40 CONTAINERS CONTAINING 46 PACKAGES OF MIRENA 1X1 EVO BR
38080000,2 X 40 CONTAINERS CONTAINING 2176 CANS OF BETA-CYFLUTRIN SOLUTION INSECTICIDE
29290000,"3 X 20 CONTAINERS CONTAINING 210 DRUMS OF DESMODUR 44S FUSED DRUM,TIGHT HEAD 55 GAL UNLINED"
00330000,"1 X 40 CONTAINERS CONTAINING 2466 CARTONS OF ACCESSORY FOR FAX AND,OR MULTIFUNCTIONAL PRINTER,FAX,COPIER - INK CARTRIDGE YELLOW ACCESSORY FOR FAX AND,OR MULTIFUNCTIONAL PRINTER,FAX,COPIER - INK CARTRIDGE MAGENTA ACCESSORY FOR FAX AND,OR MULTIFUNCTIONAL PRINTER,FAX,COPIER - INK  CARTRIDGE CYAN  ACCESSORY FOR FAX AND,OR  MULTIFUNCTIONAL  PRINTER,FAX,COPIER - INK  CARTRIDGE BLACK  ACCESSORY FOR FAX AND,OR  MULTIFUNCTIONAL  PRINTER,FAX,COPIER - INK BOTTLE  BLACK  ACCESSORY FOR FAX AND,OR  MULTIFUNCTIONAL  PRINTER,FAX,COPIER - INK  CARTRIDGE COLOR  ACCESSORY FOR FAX AND,OR  MULTIFUNCTIONAL  PRINTER,FAX,COPIER - INK BOTTLE  YELLOW  ACCESSORY FOR FAX AND,OR  MULTIFUNCTIONAL  PRINTER,FAX,COPIER - INK BOTTLE  CYAN  ACCESSORY FOR FAX AND,OR  MULTIFUNCTIONAL  PRINTER,FAX,COPIER - INK BOTTLE MAGENTA  ACCESSORY FOR LETTERING MACHINE -  TAPE CASS M-231 BLACK,WHITE BR ACCESSORY FOR LETTERING MACHINE -  TAPE CASS TZE-221 BLCK,WHIT INKJET PRINTER - INKJET PRINTER  LETTERING MACHINE - LETTERING  MACHINE  MULTI-FUNCTIONAL COPIER,PRINTER -  MULTI-FUNCTIONAL COPIER,PRINTER  MULTI-FUNCTIONAL  COPIER,PRINTER,FAX -  MULTI-FUNCTIONAL  COPIER,PRINTER,FAX  PARTS FOR  FACSIMILE,MULTI-FUNCTIONAL  MACHINE ."
38080000,4 X 40 CONTAINERS CONTAINING 4352 CANS OF BETA-CYFLUTRIN SOLUTION INSECTICIDE
29330000,1 X 40 CONTAINERS CONTAINING 40 PALLET OF CYPROCONAZOLE TC CYPROCONAZOLE
29280000,3 X 40 CONTAINERS CONTAINING 120 PALLET OF TRIFLOXYSTROBIN TC TRIFLOXYSTROBIN
34049029,1 X 40 CONTAINERS CONTAINING 330 PACKAGES OF PROTEGIN XN
29330000,5 X 40 CONTAINERS CONTAINING 200 IBCS OF PROLINE TECNICO
29330000,3 X 40 CONTAINERS CONTAINING 120 IBCS OF BIXAFEN OLD
29330000,5 X 40 CONTAINERS CONTAINING 200 IBCS OF PROLINE TECNICO
29310000,1 X 20 CONTAINERS CONTAINING 336 CARTONS OF TRICHLORFON POWDER 97% SANONDA
29331990,"1 X 40 CONTAINERS CONTAINING 40 BAGS OF 1H-PYRAZOLE-3-CARBONITRILE 5-AMINO-1 2,6-DICHLORO 4-TRIFLUOROMETHYL PHENYL 4- ETHYLSULFINYL"
30060000,1 X 40 CONTAINERS CONTAINING 3 PACKAGES OF GADOVIST 1 0 VL 1X7
38089200,1 X 40 CONTAINERS CONTAINING 840 BAGS OF ANTRACOL 700 WP ENVIRONMENTALLY HAZARDOUS SUBSTANCE PROPINEB MIXTURE CLASS 9 PG III
29051220,1 X 20 CONTAINERS CONTAINING 1 TANK OF ISOPROPYL ALCOHOL USP ISOPROPANOL ISOPROPYL ALCOHOL
38080000,1 X 40 CONTAINERS CONTAINING 840 BAGS OF ANTRACOL 700 WP ENVIRONMENTALLY HAZARDOUS SUBSTANCE PROPINEB MIXTURE CLASS 9 PG III
38085000,1 X 40 CONTAINERS CONTAINING 840 BAGS OF ANTRACOL 700 WP ENVIRONMENTALLY HAZARDOUS SUBSTANCE PROPINEB MIXTURE CLASS 9 PG III
30020000,1 X 40 CONTAINERS CONTAINING 25 PACKAGES OF BETAFERON LYO VL 15 LSM FSP 15 SP BR
38080000,1 X 20 CONTAINERS CONTAINING 5 PALLET OF 150 FIBREBOARD BOXES  OF QUICK BAYT GR0 5
00330000,1 X 40 CONTAINERS CONTAINING 46 PACKAGES OF FIBREBOARD BOXES BAYTRIL FLAVOUR TABL 150
38089100,2 X 40 CONTAINERS CONTAINING 2176 PACK OF BETA-C YFLUTRIN SOLUTION INSECTICIDE
29330000,1 X 20 CONTAINERS CONTAINING 12 IBCS OF FLUOPYRAM TC
38080000,1 X 20 CONTAINERS CONTAINING 4 PALLET OF FOLHA DE POLIETILENE ALION SC500 12X1L
29280000,5 X 40 CONTAINERS CONTAINING 200 PALLET OF TRIFLOXYSTROBIN TC
39100000,1 X 20 CONTAINERS CONTAINING 24 PACKAGES OF LSR 2050 DRUM KIT
29340000,1 X 40 CONTAINERS CONTAINING 40 IBCS OF PONCHO TECNICO
29330000,5 X 40 CONTAINERS CONTAINING 200 IBCS OF PROLINE TECNICO
29280000,5 X 40 CONTAINERS CONTAINING 200 PALLET OF TRIFLOXYSTROBIN TC
39100000,1 X 20 CONTAINERS CONTAINING 310 PACKAGES OF LSR 2660 ZKS
29300000,2 X 40 CONTAINERS CONTAINING 80 IBCS OF TEMBOTRIONE TC
29331990,2 X 40 CONTAINERS CONTAINING 80 BAGS OF PYRAZOLE-3-CARBONITRILE AMINO DICHLORO TRIFLUOROMETHYL PHENYL ETHYLSULFINYL CURBIX HANGZHOU
29300000,2 X 40 CONTAINERS CONTAINING 320 DRUMS OF THIODICARB TECH LARVIN DRMP CHINA
29300000,1 X 20 & 2 X 40 CONTAINERS CONTAINING 400 DRUMS OF THIODICARB TECH LARVIN DRMP( CHINA
30040000,1 X 20 CONTAINERS CONTAINING 9 PACKAGES OF FLANAX 275MG TAFI BLI 8 BR
29330000,1 X 20 & 3 X 40 CONTAINERS CONTAINING 138 PALLET OF STRETCHWRAP FILM
29340000,1 X 40 CONTAINERS CONTAINING 20 PALLET OF ISOXADIFEN ETHYL
29300000,3 X 40 CONTAINERS CONTAINING 120 IBCS OF BELT TC
29280000,5 X 40 CONTAINERS CONTAINING 200 PALLET OF TRIFLOXYSTROBIN TC
23099090,1 X 40 CONTAINERS CONTAINING 11 PALLET OF GLUTELLAC CALF
39100090,1 X 20 CONTAINERS CONTAINING 80 PACK OF LSR 3285
29320000,3 X 40 CONTAINERS CONTAINING 120 IBCS OF OBERON TECNICO TC SPIROMESIFEN
39100021,1 X 20 CONTAINERS CONTAINING 24 PACK OF LSR 2650
38080000,1 X 20 CONTAINERS CONTAINING 6 PALLET OF 6 FOLHA DE POLIETILENE
29330000,2 X 40 CONTAINERS CONTAINING 80 PALLET OF CYPROCONAZOLE TC
29280000,5 X 40 CONTAINERS CONTAINING 200 PALLET OF TRIFLOXYSTROBIN TC
29240000,1 X 20 & 3 X 40 CONTAINERS CONTAINING 140 IBCS OF ALSYSTIN TECNICO TRIFLUMURON
29300000,1 X 40 CONTAINERS CONTAINING 160 DRUMS OF THIODICARB TECH LARVIN DRMP IMPORTADO PELA BAYER
29300000,1 X 40 CONTAINERS CONTAINING 160 DRUMS OF THIODICARB TECH LARVIN DRMP
29330000,1 X 20 & 1 X 40 CONTAINERS CONTAINING 60 BAGS OF TEBUCONAZOLE NUT
29300000,1 X 40 CONTAINERS CONTAINING 160 DRUMS OF THIODICARB TECH
29300000,1 X 40 CONTAINERS CONTAINING 160 DRUMS OF BRIMPORTADO
29300000,1 X 20 CONTAINERS CONTAINING 80 DRUMS OF BRIMPORTADO
29336923,3 X 40 CONTAINERS CONTAINING 120 IBCS OF METRIBUZIN
30060000,1 X 40 CONTAINERS CONTAINING 39 PACKAGES OF QLAIRA FTB ALLURENE TAB
30060000,1 X 40 CONTAINERS CONTAINING 15 PACKAGES OF ULTRAVIST
30040000,1 X 40 CONTAINERS CONTAINING 29 PACKAGES OF WELLPAPPKISTE ASPIRINA PREVENT
30040000,1 X 40 CONTAINERS CONTAINING 44 PACKAGES OF ASPIRINA PREVENT WELLPAPPKISTE
29269023,1 X 20 CONTAINERS CONTAINING 65 PACKAGES OF COMPOSITE PAC KAGINGS CYPERMETHRIN TECH. MIN93
29269023,1 X 20 CONTAINERS CONTAINING 150 BARS OF ALPHA CYPERMETHRINT ECHNICAL ALFACIPERMETRINA TECNICA FASTAC TECH
38080000,4 X 40 CONTAINERS CONTAINING 4352 CANS OF  ENVIRONMENTALLY HAZARDOUS SUBSTANCE LIQUID BETA-CYFLUTRIN SOLUTION
38080000,4 X 40 CONTAINERS CONTAINING 4352 CANS OF  ENVIRONMENTALLY HAZARDOUS SUBSTANCE LIQUID BETA-CYFLUTRIN SOLUTION
29300000,1 X 40 CONTAINERS CONTAINING 160 DRUMS OF THIODICARB TECH LARVIN DRMP
29330000,5 X 40 CONTAINERS CONTAINING 200 IBCS OF  PREMIER TECNICO
38080000,1 X 40 CONTAINERS CONTAINING 40 PALLET OF FORDOR WG75 ISOXAFLUTOLE MIXTURE
29260000,1 X 20 CONTAINERS CONTAINING 100 DRUMS OF BETA-CYFLUTHRIN TECHNICAL BULLDOCK TECNICO
29280000,5 X 40 CONTAINERS CONTAINING 200 PALLET OF TRIFLOXYSTROBIN TC TRIFLOXYSTROBIN
29330000,5 X 40 CONTAINERS CONTAINING 200 IBCS OF  PROLINE TECNICO
29339959,1 X 40 CONTAINERS CONTAINING 40 CASE OF CARBENDAZIM TECHN 99.0PCT
29300000,1 X 40 CONTAINERS CONTAINING 160 DRUMS OF THIODICARB TECH LARVIN DRMP
29330000,1 X 20 CONTAINERS CONTAINING 20 BAGS OF TEBUCONAZOLE NUT
29280000,4 X 40 CONTAINERS CONTAINING 160 PALLET OF TRIFLOXYSTROBIN TC TRIFLOXYSTROBIN
29331990,1 X 40 CONTAINERS CONTAINING 40 BAGS OF 1H PYRAZOLE 3 CARBONITRILE 5 AMINO 1 DICHLORO 4 TRIFLUOROMETHY PHENYL ETHYLSULFINYL CURBIX
29269023,1 X 20 CONTAINERS CONTAINING 150 BARS OF ALPHA CYPERMETHRINT ECHNICAL ALFA CIPERMETRINA
38080000,"1 X 20 & 4 X 40 CONTAINERS CONTAINING 720 BAGS OF CARBAMATE PESTICIDE, SOLID,TOXIC THIODICARB MIXTURE RQ,MARINE"
29310000,3 X 40 CONTAINERS CONTAINING 36 BAGS OF ETHEPHON SOLUTION
30040000,3 X 40 CONTAINERS CONTAINING 138 PACKAGES OF WELLPAPPKISTE ASPIRINA PREVENT
27120000,"4 X 20 CONTAINERS CONTAINING 160 DRUMS OF PIONIER 01  WHITE VASELINE USP,PH.EUR"
30040000,1 X 40 CONTAINERS CONTAINING 40 PACKAGES OF WELLPAPPKISTE
00330000,"1 X 40 CONTAINERS CONTAINING 501 PACKAGES OF PROFENDER S.O. KATZE DRONTAL PLUS XL FLAVOUR ENROFLOXACINA EMODEPSIDE PERMETHRIN, IMIDACLOPRID N-METHYPYRR9LIDONE N- METHYLPYRROLIDONE"
30049000,3 X 40 CONTAINERS CONTAINING 138 PACKAGES OF WELLPAPPKISTE
29260000,1 X 40 CONTAINERS CONTAINING 200 DRUMS OF BETA-CYFLUTHRIN TECHNICAL BULLDO TECNICO
38080000,4 X 40 CONTAINERS CONTAINING 4352 CANS OF BETA-CYFLUTRIN SOLUTION INSECTICIDE
38080000,1 X 20 CONTAINERS CONTAINING 20 IBCS OF FLINT WG50
29330000,1 X 40 CONTAINERS CONTAINING 40 BAGS OF TEBUCONAZOLE NUT
29340000,3 X 40 CONTAINERS CONTAINING 54 PALLET OF FENOXAPROP-P-ETIL TECNICO FENOXAPROP-P-ETHYL
29330000,5 X 40 CONTAINERS CONTAINING 200 IBCS OF PROLINE TECNICO
29300000,1 X 40 CONTAINERS CONTAINING 160 DRUMS OF THIODICARB TECH LARVIN DRMP CHINA
29330000,4 X 40 CONTAINERS CONTAINING 160 IBCS OF BIXAFEN OLD TC
29331990,1 X 40 CONTAINERS CONTAINING 40 BAGS OF 1H-PYRAZOLE 3 CARBONITRILE 5-AMINO-1 DICHLORO 4 TRIFLUOROMETHYL PHENYL 4 ETHYLSULFINYL CURBIX HANGZHOU
29300000,1 X 40 CONTAINERS CONTAINING 160 DRUMS OF THIODICARB TECH LARVIN DRMP IMPORTADO PELA
29310000,1 X 20 CONTAINERS CONTAINING 264 CARTONS OF TRICHLORFON POWDER 97 SANONDA
29310000,5 X 40 CONTAINERS CONTAINING 70 BAGS OF CORROSIVE LIQUID ACIDIC ETHEPHON SOLUTION ETHEPHON
38080000,3 X 40 CONTAINERS CONTAINING 480 DRUMS OF CARBAMATE PESTICIDE SOLID TOXIC THIODICARB MIXTURE LARVIN 800 WG
30040000,3 X 40 CONTAINERS CONTAINING 120 PACKAGES OF EUROPOOL WELLPAPPKISTE ASPIRINA PREVENT
30040000,3 X 40 CONTAINERS CONTAINING 138 PACKAGES OF EUROPOOL WELLPAPPKISTE ASPIRINA PREVENT WELLPAPPKISTE ASPIRINA PREVENT EUROPOOL
30000000,1 X 40 CONTAINERS CONTAINING 16 PACKAGES OF EUROPOOL WELLPAPPKISTE W1
32061990,2 X 40 CONTAINERS CONTAINING 38 PALLET OF FLUENCY GREEN
00330000,"1 X 40 CONTAINERS CONTAINING 1933 CARTONS OF ACCESSORY FOR LETTERING MACHINE TAPE CASS M-231 BLACK,WHITE BR TAPE CASS TZE-251 BLCK,WHIT TAPE CASS TZE-231 BLCK,WHIT TAPE CASS TZE-651 BLCK,YELW LETTERING MACHINE ACCESSORY FOR FAX AND,OR  MULTIFUNCTIONAL PRINTER,FAX,  COPIER INK BOTTLE BLACK INK CARTRIDGE CYAN INK CARTRIDGE MAGENTA INK CARTRIDGE YELLOW INK CARTRIDGE BLACK INK CARTRIDGE COLOR INK BOTTLE CYAN INK BOTTLE MAGENTA INK BOTTLE YELLOW INKJET PRINTER INKJET PRINTER MULTI-FUNCTIONAL COPIER,PRINTER  - MULTI-FUNCTIONAL COPIER,PRINTER  MULTI-FUNCTIONAL COPIER,PRINTER,  FAX  - MULTI-FUNCTIONAL COPIER,  PRINTER,FAX"
38080000,1 X 20 & 2 X 40 CONTAINERS CONTAINING 1680 BAGS OF ANTRACOL 700 PROPINEB MIXTURE IMDG MARINE POLLUTANT SEPARATED FROM FOODSTUFFS
38089200,1 X 20 & 2 X 40 CONTAINERS CONTAINING 50 PACKAGES OF SERENADE 4X5L BOT BR
29000000,1 X 40 CONTAINERS CONTAINING 16 PACKAGES OF FLUMETHRIN CYFLUTHRIN PROPOXUR COUMAPHOS
38089100,4 X 40 CONTAINERS CONTAINING 4352 CANS OF BETA CYFLUTRIN SOLUTION
38080000,2 X 40 CONTAINERS CONTAINING 2176 CANS OF BETA CYFLUTRIN SOLUTION
29331990,1 X 20 & 1 X 40 CONTAINERS CONTAINING 60 BAGS OF 1H-PYRAZOLE-3-CARBONITRILE AMINO DICHLORO-4-TRIFLUOROMETHY PHENYL ETHYLSULFINYL CURBIX HANGZHOU
38080000,1 X 20 CONTAINERS CONTAINING 8 PALLET OF ALION SC500
38080000,1 X 20 CONTAINERS CONTAINING 4 PALLET OF ALION SC500
29280000,5 X 40 CONTAINERS CONTAINING 200 PALLET OF TRIFLOXYSTROBIN TC
29330000,5 X 40 CONTAINERS CONTAINING 200 OF PROLINE TECNICO
29260000,1 X 40 CONTAINERS CONTAINING 200 DRUMS OF BETA CYFLUTHRIN TECHNICAL
29310000,5 X 40 CONTAINERS CONTAINING 70 BAGS OF CORROSIVE LIQUID ACIDIC ETHEPHON SOLUTION ETHEPHON TK75
29310000,2 X 40 CONTAINERS CONTAINING 38500 BAGS OF CORROSIVE LIQUID ACIDIC ORGANIC ETHEPHON SOLUTION BASE 211 ETHEPHON
30040000,"1 X 40 CONTAINERS CONTAINING 23 PACKAGES OF ASPIRINA PREVENT 0,1G 3 X 10 ST ULTRAVIST 300 BT 10X100ML ULTRAVIST 300 BT 10X100ML"
32060000,2 X 40 & 2 X 40 CONTAINERS CONTAINING 76 PALLET OF FLUENCY GREEN
32060000,1 X 40 & 3 X 40 CONTAINERS CONTAINING 76 PALLET OF FLUENCY GREEN
30040000,1 X 40 CONTAINERS CONTAINING 36 PACKAGES OF DRONTAL CAT ADVANTAGE MAX ADVANTAGE MAX ADVOCATE DOG DRONTAL PLUS XL FLAVOUR
38089110,1 X 20 CONTAINERS CONTAINING 2 PALLET OF AQUAPY EW165 12X1L BOT BR
38080000,1 X 40 CONTAINERS CONTAINING 840 BAGS OF ANTRACOL 700 WP PROPINEB MIXTURE
38089200,1 X 40 CONTAINERS CONTAINING 720 BOXES OF ALIETTE IMP WP80 FUNGICIDE
29330000,5 X 40 CONTAINERS CONTAINING 200 IBCS OF PROLINE TECNICO PROTHIOCONAZOLE
29240000,1 X 20 & 1 X 40 CONTAINERS CONTAINING 60 IBCS OF ALSYSTIN TECNICO TRIFLUMURON
29360000,1 X 40 CONTAINERS CONTAINING 375 PLAST./BAG OF D-PANTHENOL
38080000,1 X 40 CONTAINERS CONTAINING 20 PALLET OF FOLHA DE POLIETILENE CARTAO ALION SC500 4X5L BOT BR
29330000,5 X 40 CONTAINERS CONTAINING 200 IBCS OF PREMIER TECNICO IMIDACLOPRID
15050000,1 X 40 CONTAINERS CONTAINING 60 DRUMS OF EWALAN 30 PA WOOL FAT PH EUR 9 PREMIUM HARMLESS
29280000,5 X 40 CONTAINERS CONTAINING 200 PALLET OF FLEXIVEL 13H4 TRIFLOXYSTROBIN TC
29280000,5 X 40 CONTAINERS CONTAINING 200 PALLET OF FLEXIVEL 13H4 TRIFLOXYSTROBIN TC
15050000,1 X 40 CONTAINERS CONTAINING 60 DRUMS OF EWALAN 30-PA WOOL FAT PH EUR. 9 PREMIUM HARMLESS
29340000,2 X 40 CONTAINERS CONTAINING 75 IBCS OF PONCHO TECNICO CLOTHIANIDIN
29339959,1 X 40 CONTAINERS CONTAINING 40 CASE OF CARBENDAZIM TECHN
29240000,5 X 40 CONTAINERS CONTAINING 200 IBCS OF ALSYSTIN TECNICO TRIFLUMURON
29330000,3 X 40 CONTAINERS CONTAINING 120 IBCS OF PREMIER TECNICO IMIDACLOPRID
29330000,5 X 40 CONTAINERS CONTAINING 200 IBCS OF PROLINE TECNICO PROTHIOCONAZOLE
29269023,2 X 20 CONTAINERS CONTAINING 160 DRUMS OF PE LINED MS CIPERMETRINA TECNICA NORTOX 92% MIN
29331990,1 X 42 CONTAINERS CONTAINING 40 PACK OF 1H PYRAZOLE 3 CARBONITRILE 5 AMINO 1 2 6 DICHLORO 4 TRIFLUOROMETHYL PHENYL 4 ETHYLSULFINYL CURBIX HANGZHOU
29331990,1 X 42 CONTAINERS CONTAINING 40 PACK OF 1H PYRAZOLE 3 CARBONITRILE 5 AMINO 1 2 6 DICHLORO 4 TRIFLUOROMETHYL PHENYL 4 ETHYLSULFINYL CURBIX HANGZHOU
30040000,1 X 40 CONTAINERS CONTAINING 46 PACKAGES OF WELLPAPPKISTE ASPIRINA PREVENT
30040000,1 X 40 CONTAINERS CONTAINING 38 PACKAGES OF ADVANTAGE MAX BAYCOX SUSPENSION ADVOCATE HUND ADVOCATE KATZE BAYCOX SUSPENSION
29330000,1 X 40 CONTAINERS CONTAINING 405 BAGS OF PROTHIOCONAZOLE
30040000,1 X 40 CONTAINERS CONTAINING 43 PACKAGES OF ADVOCATE HUND MOXIDECTIN
30040000,2 X 40 CONTAINERS CONTAINING 92 PACKAGES OF WELLPAPPKISTE ASPIRINA PREVENT
30040000,1 X 40 CONTAINERS CONTAINING 44 PACKAGES OF ADVOCATE KATZE
29330000,2 X 40 CONTAINERS CONTAINING 80 OF ENVIRONMENTALLY HAZARDOUS SUBSTANCE SOLID METRIBUZIN
29313911,3 X 40 CONTAINERS CONTAINING 42 BAGS OF CORROSIVE LIQUID ACIDIC ORGANIC ETHEPHON SOLUTION ETHEPHONE
29313911,3 X 40 CONTAINERS CONTAINING 42 BAGS OF ETHEPHON SOLUTION
23099000,1 X 40 CONTAINERS CONTAINING 20 PALLET OF FEEDING STUFF TEMPERATURE CONTROL
29269023,1 X 20 CONTAINERS CONTAINING 150 BARRELS OF ALPHA CYPERMETHRIN TECHNICAL ALFACIPERMETRINA TECNICA FASTAC TECH
38080000,1 X 20 CONTAINERS CONTAINING 9 PALLET OF FOLHA DE POLIETILENE INDAZIFLAM SOLUTION
29300000,2 X 40 CONTAINERS CONTAINING 80 IBCS OF BELT TC
38080000,4 X 40 CONTAINERS CONTAINING 4352 CANS OF BETA CYFLUTRIN SOLUTION
29330000,5 X 40 CONTAINERS CONTAINING 200 IBCS OF PROTHIOCONAZOLE DE NM TC PROTHIOCONAZOLE
30040000,1 X 40 CONTAINERS CONTAINING 35 PACKAGES OF ASPIRINA C EFERV 100S BRASIL FLANAX 550MG 10 TABLETS BR
29280000,5 X 40 CONTAINERS CONTAINING 200 PALLET OF FLEXIVEL 13H4 TRIFLOXYSTROBIN TC
29280000,5 X 40 CONTAINERS CONTAINING 200 PALLET OF FLEXIVEL 13H4 TRIFLOXYSTROBIN TC
38080000,1 X 20 & 1 X 40 CONTAINERS CONTAINING 60 IBCS OF EVIDENCE SPRAY WG70 IMIDACLOPRID MIXTURE
29300000,1 X 20 & 1 X 40 CONTAINERS CONTAINING 58 IBCS OF TEMBOTRIONE TC
29330000,5 X 40 CONTAINERS CONTAINING 200 PALLET OF FLEXIVEL 13H2 CYPROCONAZOLE TC
38080000,1 X 40 CONTAINERS CONTAINING 40 IBCS OF FLINT WG50 TRIFLOXYSTROBIN
38089100,1 X 22 CONTAINERS CONTAINING 4 PALLET OF QUICK BAYT GR0 IMIDACLOPRID MIXTURE
29269023,1 X 20 CONTAINERS CONTAINING 150 BARRELS OF ALPHA CYPERMETHRIN TECHNICAL
38080000,4 X 40 CONTAINERS CONTAINING 4352 CANS OF BETA CYFLUTRIN SOLUTION
30040000,1 X 40 CONTAINERS CONTAINING 30 PACKAGES OF FLANAX 550MG 10 TABLETS BR
38080000,5 X 40 CONTAINERS CONTAINING 149 PALLET OF FOX IMP SC325
29330000,1 X 20 & 3 X 40 CONTAINERS CONTAINING 140 IBCS OF PREMIER TECNICO IMIDACLOPRID
29260000,1 X 40 CONTAINERS CONTAINING 200 DRUMS OF BETA CYFLUTHRIN TECHNICAL
38089359,1 X 20 & 1 X 40 CONTAINERS CONTAINING 1800 BOXES OF   PLASTIC BOTTLES WITH 12X1 LT  OF DEORO EC 125 1L
29310000,"5 X 40 CONTAINERS CONTAINING 64 BAGS OF CORROSIVE LIQUID ACIDIC, ORGANIC ETHEPHON SOLUTION"
30040000,3 X 40 CONTAINERS CONTAINING 134 PACKAGES OF WELLPAPPKISTE ASPIRINA PREVENT
30040000,1 X 40 CONTAINERS CONTAINING 34 PACKAGES OF WELLPAPPKISTE XARELTO 20 MG 7TABL MU
33000000,1 X 40 CONTAINERS CONTAINING 10 PACKAGES OF WELLPAPPKISTE LEVITRA TABL 20 MG 8 ST
29269023,1 X 20 CONTAINERS CONTAINING 150 BARS OF ALPHA CYPERMETHRINT ECHNICAL ALFACIPERMETRINA TECNICA FASTAC TECH
30040000,1 X 40 CONTAINERS CONTAINING 44 PACKAGES OF ADVOCATE KATZE BAYCOX SUSPENSION TOLTRAZURIL
29260000,1 X 40 CONTAINERS CONTAINING 200 DRUMS OF BETA CYFLUTHRIN TECHNICAL
29300000,2 X 40 CONTAINERS CONTAINING 69 IBCS OF BELT TC
38080000,1 X 40 CONTAINERS CONTAINING 26 PALLET OF FORDOR WG75 ISOXAFLUTOLE MIXTURE
29330000,5 X 40 CONTAINERS CONTAINING 200 IBCS OF PROTHIOCONAZOLE DE NM TC
32090000,1 X 40 CONTAINERS CONTAINING 19 PALLET OF PERIDIAM QUALITY
29330000,2 X 40 CONTAINERS CONTAINING 80 IBCS OF PROTHIOCONAZOLE DE NM TC
29280000,3 X 40 CONTAINERS CONTAINING 120 PALLET OF MATERIA PLASTICA FLEXIVEL TRIFLOXYSTROBIN TC TRIFLOXYSTROBIN
38080000,"6 X 40 CONTAINERS CONTAINING 180 PALLET OF FOX IMP SC325 ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID TRIFLOXYSTROBIN, PROTHIOCONAZOLE SOLUTION"
29330000,1 X 40 CONTAINERS CONTAINING 40 PALLET OF CYPROCONAZOLE TC CYPROCONAZOLE
29330000,6 X 40 CONTAINERS CONTAINING 240 PALLET OF DE MATERIA PLASTICA FLEXIVEL CURBIX TECNICO ETHIPROLE
